note,book,page,page_kind,image_count,drawing_count,word_count,likely_visual,tags,concepts,linked_stock_figures,note_path,image_path
Think and Trade Like a Champion - Page Image 172,Think and Trade Like a Champion,172,text-context-page,0,0,455,False,risk-first; sell-or-failure; text-or-context-page,Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 172.md,assets/book_pages_private/think-and-trade-like-a-champion/page_172.png
Think and Trade Like a Champion - Page Image 173,Think and Trade Like a Champion,173,stock-chart-page,1,0,327,True,manual-review-needed; risk-first; stock-chart-page,Mental Discipline; Risk First,1,Book Page Images/Think and Trade Like a Champion - Page Image 173.md,assets/book_pages_private/think-and-trade-like-a-champion/page_173.png
Think and Trade Like a Champion - Page Image 174,Think and Trade Like a Champion,174,text-context-page,0,0,405,False,mental-discipline; risk-first; text-or-context-page,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 174.md,assets/book_pages_private/think-and-trade-like-a-champion/page_174.png
Think and Trade Like a Champion - Page Image 175,Think and Trade Like a Champion,175,text-context-page,0,0,473,False,sell-or-failure; text-or-context-page,Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 175.md,assets/book_pages_private/think-and-trade-like-a-champion/page_175.png
Think and Trade Like a Champion - Page Image 176,Think and Trade Like a Champion,176,text-context-page,0,0,403,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 176.md,assets/book_pages_private/think-and-trade-like-a-champion/page_176.png
Think and Trade Like a Champion - Page Image 177,Think and Trade Like a Champion,177,text-context-page,0,0,396,False,mental-discipline; risk-first; text-or-context-page,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 177.md,assets/book_pages_private/think-and-trade-like-a-champion/page_177.png
Think and Trade Like a Champion - Page Image 178,Think and Trade Like a Champion,178,text-context-page,0,0,409,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 178.md,assets/book_pages_private/think-and-trade-like-a-champion/page_178.png
Think and Trade Like a Champion - Page Image 179,Think and Trade Like a Champion,179,text-context-page,0,0,149,False,mental-discipline; risk-first; sell-or-failure; text-or-context-page,Mental Discipline; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 179.md,assets/book_pages_private/think-and-trade-like-a-champion/page_179.png
Think and Trade Like a Champion - Page Image 180,Think and Trade Like a Champion,180,text-context-page,0,0,348,False,mental-discipline; sell-or-failure; text-or-context-page,Mental Discipline; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 180.md,assets/book_pages_private/think-and-trade-like-a-champion/page_180.png
Think and Trade Like a Champion - Page Image 181,Think and Trade Like a Champion,181,text-context-page,0,0,453,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 181.md,assets/book_pages_private/think-and-trade-like-a-champion/page_181.png
Think and Trade Like a Champion - Page Image 182,Think and Trade Like a Champion,182,text-context-page,0,0,440,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 182.md,assets/book_pages_private/think-and-trade-like-a-champion/page_182.png
Think and Trade Like a Champion - Page Image 183,Think and Trade Like a Champion,183,text-context-page,0,0,438,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 183.md,assets/book_pages_private/think-and-trade-like-a-champion/page_183.png
Think and Trade Like a Champion - Page Image 184,Think and Trade Like a Champion,184,text-context-page,0,0,426,False,sell-or-failure; text-or-context-page,Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 184.md,assets/book_pages_private/think-and-trade-like-a-champion/page_184.png
Think and Trade Like a Champion - Page Image 185,Think and Trade Like a Champion,185,text-context-page,0,0,451,False,manual-figure-page; mental-discipline,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 185.md,assets/book_pages_private/think-and-trade-like-a-champion/page_185.png
Think and Trade Like a Champion - Page Image 186,Think and Trade Like a Champion,186,text-context-page,0,0,440,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 186.md,assets/book_pages_private/think-and-trade-like-a-champion/page_186.png
Think and Trade Like a Champion - Page Image 187,Think and Trade Like a Champion,187,text-context-page,0,0,413,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 187.md,assets/book_pages_private/think-and-trade-like-a-champion/page_187.png
Think and Trade Like a Champion - Page Image 188,Think and Trade Like a Champion,188,text-context-page,0,0,422,False,mental-discipline; text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 188.md,assets/book_pages_private/think-and-trade-like-a-champion/page_188.png
Think and Trade Like a Champion - Page Image 189,Think and Trade Like a Champion,189,text-context-page,0,0,434,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 189.md,assets/book_pages_private/think-and-trade-like-a-champion/page_189.png
Think and Trade Like a Champion - Page Image 190,Think and Trade Like a Champion,190,text-context-page,0,0,430,False,mental-discipline; risk-first; text-or-context-page,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 190.md,assets/book_pages_private/think-and-trade-like-a-champion/page_190.png
Think and Trade Like a Champion - Page Image 191,Think and Trade Like a Champion,191,text-context-page,0,0,447,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 191.md,assets/book_pages_private/think-and-trade-like-a-champion/page_191.png
Think and Trade Like a Champion - Page Image 192,Think and Trade Like a Champion,192,text-context-page,0,0,438,False,mental-discipline; risk-first; text-or-context-page,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 192.md,assets/book_pages_private/think-and-trade-like-a-champion/page_192.png
Think and Trade Like a Champion - Page Image 193,Think and Trade Like a Champion,193,text-context-page,0,0,440,False,mental-discipline; text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 193.md,assets/book_pages_private/think-and-trade-like-a-champion/page_193.png
Think and Trade Like a Champion - Page Image 194,Think and Trade Like a Champion,194,text-context-page,0,0,413,False,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 194.md,assets/book_pages_private/think-and-trade-like-a-champion/page_194.png
Think and Trade Like a Champion - Page Image 195,Think and Trade Like a Champion,195,text-context-page,0,0,30,True,text-or-context-page,Mental Discipline,0,Book Page Images/Think and Trade Like a Champion - Page Image 195.md,assets/book_pages_private/think-and-trade-like-a-champion/page_195.png
Think and Trade Like a Champion - Page Image 196,Think and Trade Like a Champion,196,text-context-page,0,1,255,False,sell-or-failure; text-or-context-page,Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 196.md,assets/book_pages_private/think-and-trade-like-a-champion/page_196.png
Think and Trade Like a Champion - Page Image 197,Think and Trade Like a Champion,197,text-context-page,0,0,121,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 197.md,assets/book_pages_private/think-and-trade-like-a-champion/page_197.png
Think and Trade Like a Champion - Page Image 198,Think and Trade Like a Champion,198,text-context-page,0,0,139,False,ipo-or-new-issue; mental-discipline; pivot-or-entry; text-or-context-page; volume-behavior,IPO Base / New Issue Setup; Mental Discipline; Pivot and Entry; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 198.md,assets/book_pages_private/think-and-trade-like-a-champion/page_198.png
Think and Trade Like a Champion - Page Image 199,Think and Trade Like a Champion,199,text-context-page,0,0,150,False,stage-2-uptrend; text-or-context-page,Stage 2 Uptrend,0,Book Page Images/Think and Trade Like a Champion - Page Image 199.md,assets/book_pages_private/think-and-trade-like-a-champion/page_199.png
Think and Trade Like a Champion - Page Image 200,Think and Trade Like a Champion,200,text-context-page,0,0,136,False,ipo-or-new-issue; text-or-context-page; vcp-or-tightening,IPO Base / New Issue Setup; Volatility Contraction Pattern,0,Book Page Images/Think and Trade Like a Champion - Page Image 200.md,assets/book_pages_private/think-and-trade-like-a-champion/page_200.png
Think and Trade Like a Champion - Page Image 201,Think and Trade Like a Champion,201,text-context-page,0,0,120,False,mental-discipline; risk-first; sell-or-failure; text-or-context-page; volume-behavior,Mental Discipline; Risk First; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 201.md,assets/book_pages_private/think-and-trade-like-a-champion/page_201.png
Think and Trade Like a Champion - Page Image 202,Think and Trade Like a Champion,202,text-context-page,0,0,130,False,risk-first; sell-or-failure; text-or-context-page,Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 202.md,assets/book_pages_private/think-and-trade-like-a-champion/page_202.png
Think and Trade Like a Champion - Page Image 203,Think and Trade Like a Champion,203,text-context-page,0,0,135,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 203.md,assets/book_pages_private/think-and-trade-like-a-champion/page_203.png
Think and Trade Like a Champion - Page Image 204,Think and Trade Like a Champion,204,text-context-page,0,0,135,False,mental-discipline; risk-first; text-or-context-page; volume-behavior,Mental Discipline; Risk First; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 204.md,assets/book_pages_private/think-and-trade-like-a-champion/page_204.png
Think and Trade Like a Champion - Page Image 205,Think and Trade Like a Champion,205,text-context-page,0,0,136,False,pivot-or-entry; text-or-context-page; volume-behavior,Pivot and Entry; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 205.md,assets/book_pages_private/think-and-trade-like-a-champion/page_205.png
Think and Trade Like a Champion - Page Image 206,Think and Trade Like a Champion,206,text-context-page,0,0,133,False,relative-strength; risk-first; text-or-context-page,Relative Strength Leadership; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 206.md,assets/book_pages_private/think-and-trade-like-a-champion/page_206.png
Think and Trade Like a Champion - Page Image 207,Think and Trade Like a Champion,207,text-context-page,0,0,141,False,mental-discipline; relative-strength; risk-first; sell-or-failure; text-or-context-page; volume-behavior,Mental Discipline; Relative Strength Leadership; Risk First; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 207.md,assets/book_pages_private/think-and-trade-like-a-champion/page_207.png
Think and Trade Like a Champion - Page Image 208,Think and Trade Like a Champion,208,text-context-page,0,0,147,False,ipo-or-new-issue; risk-first; sell-or-failure; text-or-context-page,IPO Base / New Issue Setup; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 208.md,assets/book_pages_private/think-and-trade-like-a-champion/page_208.png
Think and Trade Like a Champion - Page Image 209,Think and Trade Like a Champion,209,text-context-page,0,0,147,False,text-or-context-page; volume-behavior,Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 209.md,assets/book_pages_private/think-and-trade-like-a-champion/page_209.png
Think and Trade Like a Champion - Page Image 210,Think and Trade Like a Champion,210,text-context-page,0,0,137,False,relative-strength; risk-first; text-or-context-page,Relative Strength Leadership; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 210.md,assets/book_pages_private/think-and-trade-like-a-champion/page_210.png
Think and Trade Like a Champion - Page Image 211,Think and Trade Like a Champion,211,text-context-page,0,0,144,False,sell-or-failure; text-or-context-page; vcp-or-tightening; volume-behavior,Sell Rules and Failure Signals; Volatility Contraction Pattern; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 211.md,assets/book_pages_private/think-and-trade-like-a-champion/page_211.png
Think and Trade Like a Champion - Page Image 212,Think and Trade Like a Champion,212,text-context-page,0,0,131,False,risk-first; sell-or-failure; text-or-context-page; trend-template; vcp-or-tightening,Risk First; Sell Rules and Failure Signals; Trend Template; Volatility Contraction Pattern,0,Book Page Images/Think and Trade Like a Champion - Page Image 212.md,assets/book_pages_private/think-and-trade-like-a-champion/page_212.png
